CustomerID,Country,State,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total_Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
1245-HARPS,United States,California,Janesville,96114,Female,No,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,292.4,No,0,73,4556,Unknown
4323-ELYYB,United States,California,Likely,96116,Male,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,218.55,No,0,27,5651,Unknown
4293-ETKAP,United States,California,Litchfield,96117,Female,No,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,No,0,65,4023,Unknown
6064-PUPMC,United States,California,Loyalton,96118,Male,No,Yes,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,No,0,69,4021,Unknown
6504-VBLFL,United States,California,Madeline,96119,Male,No,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,58.6,3068.6,No,0,49,6231,Unknown
6322-PJJDJ,United States,California,Markleeville,96120,Male,No,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,94.8,4690.65,No,0,29,4252,Unknown
0330-BGYZE,United States,California,Milford,96121,Male,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,No,0,54,4968,Unknown
1085-LDWAM,United States,California,Portola,96122,Female,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,No,0,26,5188,Unknown
7586-ZATGZ,United States,California,Ravendale,96123,Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9,3369.05,No,0,37,2904,Unknown
7197-VOJMM,United States,California,Calpine,96124,Male,No,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,No,0,43,4323,Unknown
1843-TLSGD,United States,California,Standish,96128,Female,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,No,0,58,3163,Unknown
9626-VFRGG,United States,California,Susanville,96130,Female,No,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,No,0,27,5984,Unknown
7075-BNDVQ,United States,California,Termo,96132,Female,No,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,No,0,70,3523,Unknown
9143-CANJF,United States,California,Topaz,96133,Female,No,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,No,0,80,2200,Unknown
7284-BUYEC,United States,California,Tulelake,96134,Female,No,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,0,69,3573,Unknown
2041-JIJCI,United States,California,Wendel,96136,Female,No,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,No,0,75,4421,Unknown
4900-MSOMT,United States,California,Carnelian Bay,96140,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,No,0,24,6087,Unknown
2229-VWQJH,United States,California,Homewood,96141,Female,No,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No,0,66,5394,Unknown
9194-GFVOI,United States,California,Tahoma,96142,Female,No,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,0,59,3363,Unknown
1336-EZFZY,United States,California,Kings Beach,96143,Female,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,83.3,No,0,30,4596,Unknown
4282-MSACW,United States,California,Tahoe City,96145,Male,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,0,55,4629,Unknown
1403-LKLIK,United States,California,Olympic Valley,96146,Female,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,No,0,62,3342,Unknown
0136-IFMYD,United States,California,Los Angeles,90001,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,0,63,4297,Unknown
5144-TVGLP,United States,California,Los Angeles,90002,Male,Yes,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,No,0,71,3654,Unknown
9643-AVVWI,United States,California,Los Angeles,90003,Female,No,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,No,0,76,4264,Unknown
0253-ZTEOB,United States,California,Los Angeles,90004,Female,No,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,0,50,3246,Unknown
2706-QZIHY,United States,California,Los Angeles,90005,Female,No,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,No,0,25,4411,Unknown
6061-PQHMK,United States,California,Los Angeles,90006,Female,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,No,0,56,3048,Unknown
6137-MFAJN,United States,California,Los Angeles,90008,Female,No,No,No,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No,0,26,2469,Unknown
9122-UMROB,United States,California,Los Angeles,90010,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,0,80,4270,Unknown
4232-JGKIY,United States,California,Los Angeles,90011,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,No,0,27,2716,Unknown
2402-TAIRZ,United States,California,Los Angeles,90012,Female,No,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,No,0,55,3364,Unknown
9659-ZTWSM,United States,California,Los Angeles,90013,Male,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,0,53,4138,Unknown
9139-TWBAS,United States,California,Los Angeles,90014,Female,No,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,No,0,79,4362,Unknown
6685-GBWJZ,United States,California,Los Angeles,90015,Male,No,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,0,44,5114,Unknown
2195-VVRJF,United States,California,Los Angeles,90018,Male,Yes,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,No,0,30,2422,Unknown
3913-RDSJZ,United States,California,Los Angeles,90019,Female,No,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.55,1714.95,No,0,22,4312,Unknown
4203-QGNZA,United States,California,Los Angeles,90021,Female,No,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,535.35,No,0,54,4476,Unknown
5043-TRZWM,United States,California,Los Angeles,90022,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,0,34,3503,Unknown
9494-BDNNC,United States,California,Los Angeles,90025,Male,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,No,0,49,5706,Unknown
1640-PLFMP,United States,California,Los Angeles,90026,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,No,0,58,4063,Unknown
5366-OBVMR,United States,California,Los Angeles,90027,Female,No,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,No,0,67,3740,Unknown
7644-OMVMY,United States,California,Los Angeles,90029,Male,No,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,0.0,No,0,53,2019,Unknown
4573-JKNAE,United States,California,Los Angeles,90032,Male,No,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,212.3,No,0,74,2558,Unknown
9817-APLHW,United States,California,Los Angeles,90034,Male,No,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.0,316.2,No,0,53,4408,Unknown
8380-MQINP,United States,California,Los Angeles,90035,Female,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,No,0,36,5153,Unknown
0840-DFEZH,United States,California,Los Angeles,90036,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,No,0,37,4989,Unknown
8690-ZVLCL,United States,California,Los Angeles,90038,Female,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,No,0,44,5436,Unknown
1125-SNVCK,United States,California,Los Angeles,90040,Female,Yes,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.8,2106.05,No,0,68,5651,Unknown
0384-LPITE,United States,California,Los Angeles,90041,Male,No,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,No,0,34,2290,Unknown
4616-EWBNJ,United States,California,Los Angeles,90042,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,318.6,No,0,22,4545,Unknown
1335-HQMKX,United States,California,Los Angeles,90044,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.35,7323.15,No,0,25,4497,Unknown
2545-EBUPK,United States,California,Los Angeles,90045,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No,0,72,5039,Unknown
6923-AQONU,United States,California,Los Angeles,90046,Male,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,454.0,No,0,46,4076,Unknown
2172-EJXVF,United States,California,Los Angeles,90047,Female,Yes,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.9,7521.95,No,0,60,5479,Unknown
4536-PLEQY,United States,California,Los Angeles,90058,Male,No,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.05,999.8,No,0,80,2540,Unknown
7029-IJEJK,United States,California,Los Angeles,90059,Female,No,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),44.1,2369.7,No,0,32,6205,Unknown
8871-JLMHM,United States,California,Los Angeles,90061,Female,No,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.2,6297.65,No,0,55,4095,Unknown
5447-VYTKW,United States,California,Los Angeles,90064,Male,No,No,No,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.45,1461.45,No,0,75,2191,Unknown
3623-FQBOX,United States,California,Los Angeles,90065,Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,No,0,36,3632,Unknown
8659-HDIYE,United States,California,Los Angeles,90067,Female,Yes,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,No,0,58,5113,Unknown
3474-BAFSJ,United States,California,West Hollywood,90069,Male,No,Yes,No,57,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.5,3265.95,No,0,75,4133,Unknown
3865-ZFZIB,United States,California,Los Angeles,90077,Male,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,358.15,No,0,21,5596,Unknown
1855-AGAWH,United States,California,Bell,90201,Male,No,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,2939.8,No,0,46,2510,Unknown
7109-CQYUZ,United States,California,Beverly Hills,90210,Male,No,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.25,4652.4,No,0,31,4624,Unknown
1370-GGAWX,United States,California,Beverly Hills,90211,Female,No,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.15,4408.45,No,0,70,3924,Unknown
4680-KUTAJ,United States,California,Beverly Hills,90212,Female,Yes,No,No,11,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.6,580.8,No,0,80,5014,Unknown
5307-UVGNB,United States,California,Compton,90220,Female,No,Yes,Yes,53,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.7,2495.2,No,0,54,4116,Unknown
2883-ILGWO,United States,California,Compton,90222,Male,Yes,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,No,0,75,5838,Unknown
3642-BYHDO,United States,California,Downey,90240,Female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1389.35,No,0,31,5789,Unknown
9629-NHXFW,United States,California,Downey,90241,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,No,0,72,3160,Unknown
2696-RZVZW,United States,California,Downey,90242,Male,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1629.2,No,0,24,4187,Unknown
5766-FTRTS,United States,California,El Segundo,90245,Male,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.45,6033.1,No,0,50,6297,Unknown
0396-HUJBP,United States,California,Gardena,90247,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,44.4,No,0,43,3009,Unknown
8879-ZKJOF,United States,California,Gardena,90249,Female,No,No,No,41,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.85,3320.75,No,0,48,5556,Unknown
6285-FTQBF,United States,California,Hawthorne,90250,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,1867.7,No,0,40,6425,Unknown
1474-JUWSM,United States,California,Lynwood,90262,Female,No,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,68.4,3972.25,No,0,62,5269,Unknown
3530-CRZSB,United States,California,Malibu,90263,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,155.9,No,0,38,2100,Unknown
8498-XXGWA,United States,California,Malibu,90265,Female,No,Yes,No,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.15,3673.15,No,0,34,6205,Unknown
9617-INGJY,United States,California,Manhattan Beach,90266,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,0,61,3530,Unknown
0621-TSSMU,United States,California,Maywood,90270,Male,No,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.95,1126.75,No,0,65,4838,Unknown
7234-KMNRQ,United States,California,Pacific Palisades,90272,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,73.45,No,0,28,4345,Unknown
7636-PEPNS,United States,California,Palos Verdes Peninsula,90274,Female,No,Yes,Yes,58,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,44.1,2413.05,No,0,44,5040,Unknown
4683-WYDOU,United States,California,Rancho Palos Verdes,90275,Male,No,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.6,6912.7,No,0,40,4697,Unknown
9052-DHNKM,United States,California,Redondo Beach,90277,Male,No,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,61.55,1581.95,No,0,30,5156,Unknown
6794-HKIAJ,United States,California,Redondo Beach,90278,Male,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,No,0,67,5496,Unknown
5578-NKCXI,United States,California,South Gate,90280,Female,No,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),99.25,5846.65,No,0,22,4098,Unknown
1642-HMARX,United States,California,Topanga,90290,Female,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.7,6424.7,No,0,77,4113,Unknown
